Timestamp,PM2.5 (µg/m³)
15848,151.662
15849,131.275
15850,116.405
15851,90.382
15852,56.642
15853,47.808
15854,44.482
15855,49.785
15856,43.338
15857,51.252
15858,55.97
15859,74.458
15860,91.588
15861,108.97
15862,142.915
15863,141.815
15864,136.768
15865,141.23
15866,132.702
15867,109.595
15868,103.835
15869,108.995
15870,118.798
15871,111.485
15872,100.268
15873,110.55
15874,101.95
15875,73.21
15876,55.085
15877,56.385
15878,47.525
15879,39.572
15880,26.505
15881,43.935
15882,61.168
15883,78.708
15884,113.685
15885,144.08
15886,176.53
15887,145.625
15888,142.062
15889,173.45
15890,160.68
15891,156.592
15892,130.23
15893,120.522
15894,146.135
15895,131.985
15896,115.722
15897,115.915
15898,126.872
15899,101.022
15900,76.665
15901,88.378
15902,75.782
15903,64.662
15904,70.568
15905,84.158
15906,94.938
15907,114.87
15908,118.232
15909,141.945
15910,139.628
15911,131.9
15912,129.14
15913,154.085
15914,160.478
15915,166.098
15916,186.95
15917,164.802
15918,164.945
15919,136.758
15920,137.048
15921,133.522
15922,142.888
15923,148.615
15924,129.19
15925,97.055
15926,75.268
15927,43.74
15928,45.602
15929,55.155
15930,68.94
15931,74.362
15932,101.28
15933,136.738
15934,148.01
15935,159.078
15936,187.108
15937,201.795
15938,172.87
15939,173.078
15940,190.46
15941,170.902
15942,139.625
15943,132.075
15944,124.192
15945,120.645
15946,113.67
15947,75.59
15948,46.175
15949,68.485
15950,69.655
15951,79.215
15952,81.598
15953,83.928
15954,81.398
15955,108.515
15956,133.508
15957,183.178
15958,205.432
15959,203.415
15960,174.05
15961,182.835
15962,186.668
15963,185.448
15964,188.45
15965,173.838
15966,190.48
15967,187.395
15968,177.11
15969,194.925
15970,161.848
15971,124.862
15972,113.702
15973,117.955
15974,88.348
15975,87.235
15976,118.992
15977,119.725
15978,111.51
15979,115.925
15980,157.42
15981,174.588
15982,191.195
15983,208.885
15984,224.695
15985,240.108
15986,245.368
15987,240.01
15988,239.715
15989,263.062
15990,270.012
15991,240.082
15992,200.262
15993,161.5
15994,128.568
15995,129.515
15996,119.815
15997,127.278
15998,114.75
15999,111.822
16000,102.788
16001,107.255
16002,120.818
16003,126.008
16004,147.562
16005,170.51
16006,183.102
16007,181.632
16008,186.555
16009,196.858
16010,238.848
16011,234.912
16012,212.982
16013,188.515
16014,199.342
16015,176.715
16016,126.32
16017,159.042
16018,164.88
16019,128.673
16020,106.93
16021,108.435
16022,97.922
16023,86.955
16024,96.375
16025,108.93
16026,125.502
16027,143.16
16028,152.555
16029,143.915
16030,191.992
16031,216.362
16032,219.215
16033,227.492
16034,252.375
16035,249.575
16036,222.492
16037,220.292
16038,252.315
16039,239.868
16040,201.01
16041,164.155
16042,155.278
16043,80.378
16044,123.655
16045,141.578
16046,159.045
16047,117.372
16048,145.218
16049,189.505
16050,221.155
16051,214.152
16052,204.825
16053,204.455
16054,232.915
16055,225.435
16056,220.008
16057,222.255
16058,246.778
16059,240.388
16060,209.502
16061,198.215
16062,217.515
16063,221.55
16064,191.832
16065,157.392
16066,166.012
16067,165.948
16068,134.048
16069,157.14
16070,152.058
16071,130.17
16072,84.172
16073,49.425
16074,119.152
16075,124.285
16076,159.595
16077,177.378
16078,182.852
16079,219.022
16080,221.955
16081,210.505
16082,225.718
16083,239.76
16084,252.772
16085,243.885
16086,274.165
16087,274.298
16088,266.862
16089,245.205
16090,285.24
16091,336.032
16092,314.232
16093,351.67
16094,391.588
16095,398.782
16096,405.242
16097,420.058
16098,422.672
16099,415.645
16100,418.345
16101,399.965
16102,394.64
16103,374.382
16104,429.118
16105,452.938
16106,455.648
16107,464.798
16108,481.745
16109,489.748
16110,503.69
16111,454.46
16112,462.94
16113,518.33
16114,469.145
16115,444.938
16116,458.485
16117,425.105
16118,242.248
16119,169.725
16120,142.932
16121,126.765
16122,139.775
16123,154.085
16124,185.798
16125,221.25
16126,227.078
16127,222.68
16128,253.335
16129,278.048
16130,293.78
16131,319.37
16132,306.798
16133,331.508
16134,339.765
16135,318.092
16136,358.105
16137,389.892
16138,416.402
16139,441.958
16140,488.378
16141,605.392
16142,566.288
16143,497.905
16144,432.272
16145,416.912
16146,444.84
16147,389.035
16148,340.96
16149,328.212
16150,309.618
16151,312.705
16152,373.11
16153,437.4
16154,447.012
16155,458.848
16156,445.802
16157,421.88
16158,447.422
16159,421.952
16160,408.415
16161,458.97
16162,438.285
16163,452.262
16164,283.818
16165,208.848
16166,206.038
16167,187.495
16168,221.612
16169,233.842
16170,278.622
16171,302.185
16172,309.198
16173,311.0
16174,314.622
16175,326.038
16176,335.088
16177,364.61
16178,368.32
16179,359.645
16180,360.068
16181,386.772
16182,374.678
16183,359.498
16184,382.54
16185,369.105
16186,224.49
16187,223.818
16188,158.538
16189,186.458
16190,251.842
16191,209.1
16192,209.13
16193,226.225
16194,231.005
16195,206.33
16196,226.495
16197,255.92
16198,264.412
16199,256.793
16200,298.138
16201,300.435
16202,294.258
16203,300.49
16204,282.68
16205,283.575
16206,329.792
16207,316.008
16208,291.248
16209,319.338
16210,280.08
16211,315.31
16212,262.298
16213,294.242
16214,191.165
16215,213.015
16216,191.75
16217,218.795
16218,268.128
16219,299.218
16220,314.385
16221,311.955
16222,344.005
16223,332.718
16224,291.565
16225,281.522
16226,336.582
16227,332.885
16228,329.332
16229,359.27
16230,356.11
16231,332.74
16232,343.972
16233,397.77
16234,368.705
16235,358.595
16236,360.2
16237,271.742
16238,285.388
16239,258.365
16240,291.138
16241,316.428
16242,299.395
16243,318.315
16244,303.24
16245,312.5
16246,305.555
16247,337.205
16248,319.915
16249,324.1
16250,368.65
16251,412.785
16252,406.035
16253,367.068
16254,367.345
16255,344.858
16256,345.58
16257,389.618
16258,401.842
16259,421.628
16260,394.45
16261,59.222
16262,135.142
16263,175.702
16264,175.668
16265,231.33
16266,252.44
16267,276.612
16268,341.798
16269,367.07
16270,390.918
16271,387.98
16272,359.285
16273,391.595
16274,279.72
16275,67.21
16276,19.662
16277,21.718
16278,39.338
16279,39.74
16280,47.365
16281,45.338
16282,56.098
16283,45.238
16284,66.012
16285,60.905
16286,53.112
16287,65.162
16288,81.41
16289,91.44
16290,91.47
16291,119.232
16292,133.025
16293,128.788
16294,126.78
16295,125.922
16296,125.535
16297,161.245
16298,167.3
16299,150.725
16300,113.03
16301,81.255
16302,101.272
16303,128.613
16304,102.53
16305,68.88
16306,67.422
16307,48.75
16308,53.258
16309,52.202
16310,44.758
16311,26.525
16312,22.75
16313,62.14
16314,89.888
16315,83.585
16316,81.032
16317,103.04
16318,131.19
16319,138.235
16320,139.198
16321,142.455
16322,126.002
16323,116.902
16324,101.792
16325,105.1
16326,119.42
16327,113.148
16328,117.618
16329,125.442
16330,112.88
16331,89.452
16332,65.408
16333,69.292
16334,58.39
16335,56.135
16336,51.622
16337,64.89
16338,71.553
16339,109.798
16340,168.25
16341,270.992
16342,576.932
16343,760.552
16344,783.28
16345,668.96
16346,500.92
16347,379.588
16348,323.538
16349,332.122
16350,331.92
16351,301.3
16352,303.57
16353,368.085
16354,321.612
16355,247.838
16356,218.525
16357,241.378
16358,192.948
16359,149.07
16360,141.405
16361,201.588
16362,219.852
16363,225.622
16364,292.425
16365,329.775
16366,336.518
16367,367.272
16368,387.105
16369,427.832
16370,434.968
16371,377.898
16372,362.055
16373,398.958
16374,331.518
16375,300.1
16376,278.01
16377,302.955
16378,298.09
16379,270.76
16380,214.422
16381,197.035
16382,175.942
16383,167.73
16384,174.632
16385,151.462
16386,128.21
16387,164.43
16388,210.392
16389,259.94
16390,282.292
16391,289.385
16392,322.495
16393,311.71
16394,337.692
16395,401.518
16396,378.902
16397,366.44
16398,351.48
16399,305.645
16400,298.632
16401,325.91
16402,313.06
16403,252.582
16404,229.242
16405,209.212
16406,168.398
16407,119.402
16408,97.695
16409,116.145
16410,119.582
16411,135.267
16412,204.03
16413,296.15
16414,310.285
16415,333.405
16416,381.722
16417,364.92
16418,374.15
16419,365.718
16420,350.402
16421,369.52
16422,390.688
16423,361.732
16424,370.705
16425,419.332
16426,428.442
16427,474.182
16428,441.475
16429,467.77
16430,384.23
16431,345.962
16432,334.198
16433,329.285
16434,306.178
16435,300.83
16436,328.582
16437,343.918
16438,364.06
16439,340.785
16440,329.73
16441,339.048
16442,333.245
16443,344.102
16444,390.095
16445,367.94
16446,359.68
16447,322.295
16448,326.11
16449,369.925
16450,301.975
16451,281.885
16452,257.603
16453,109.208
16454,85.96
16455,80.525
16456,90.522
16457,113.57
16458,139.38
16459,181.042
16460,199.632
16461,192.02
16462,188.845
16463,193.135
16464,235.22
16465,332.842
16466,301.07
16467,241.79
16468,229.145
16469,204.672
16470,207.69
16471,188.208
16472,154.662
16473,158.632
16474,161.645
16475,155.705
16476,138.182
16477,112.655
16478,75.93
16479,66.235
16480,83.545
16481,106.815
16482,106.565
16483,96.398
16484,138.233
16485,138.1
16486,144.628
16487,143.328
16488,151.812
16489,131.808
16490,147.985
16491,156.962
16492,148.752
16493,148.59
16494,165.428
16495,166.462
16496,179.825
16497,164.072
16498,139.395
16499,131.483
16500,136.808
16501,117.695
16502,118.872
16503,100.768
16504,92.285
16505,110.698
16506,120.428
16507,123.212
16508,136.555
16509,167.31
16510,176.382
16511,168.995
16512,163.19
16513,169.32
16514,173.165
16515,161.755
16516,156.512
16517,184.458
16518,218.035
16519,239.06
16520,271.558
16521,310.655
16522,232.428
16523,141.385
16524,129.088
16525,117.075
16526,113.802
16527,112.935
16528,139.382
16529,128.3
16530,137.207
16531,421.47
16532,636.81
16533,248.185
16534,252.732
16535,241.418
16536,235.948
16537,249.815
16538,245.038
16539,219.628
16540,207.045
16541,227.882
16542,257.12
16543,235.31
16544,215.752
16545,238.59
16546,291.295
16547,264.728
16548,202.0
16549,161.488
16550,161.475
16551,151.74
16552,143.302
16553,217.482
16554,242.752
16555,264.028
16556,258.798
16557,295.608
16558,293.138
16559,223.67
16560,211.89
16561,231.738
16562,251.872
16563,244.815
16564,243.418
16565,239.725
16566,271.785
16567,259.605
16568,277.86
16569,343.47
16570,373.042
16571,292.215
16572,227.602
16573,185.0
16574,205.808
16575,182.962
16576,162.422
16577,165.878
16578,161.368
16579,169.048
16580,247.155
16581,267.39
16582,274.99
16583,273.69
16584,297.742
16585,292.23
16586,272.378
16587,280.995
16588,297.73
16589,301.352
16590,312.262
16591,305.042
16592,328.805
16593,337.115
16594,268.662
16595,198.092
16596,185.248
16597,164.505
16598,163.965
16599,140.89
16600,147.51
16601,156.34
16602,179.435
16603,216.738
16604,234.34
16605,223.958
16606,221.42
16607,270.968
16608,299.302
16609,301.595
16610,278.442
16611,307.412
16612,304.385
16613,296.735
16614,324.84
16615,305.252
16616,297.395
16617,308.845
16618,253.07
16619,243.765
16620,234.958
16621,233.762
16622,366.842
16623,438.948
16624,257.16
16625,218.542
16626,218.858
16627,301.518
16628,281.492
16629,268.338
16630,251.905
16631,275.322
16632,321.84
16633,302.06
16634,328.288
16635,380.09
16636,284.44
16637,271.558
16638,327.49
16639,285.588
16640,300.315
16641,272.705
16642,252.42
16643,233.318
16644,223.808
16645,170.358
16646,141.242
16647,116.825
16648,117.988
16649,146.61
16650,167.365
16651,164.64
16652,161.015
16653,164.022
16654,175.175
16655,189.065
16656,186.278
16657,188.72
16658,214.212
16659,181.102
16660,196.59
16661,245.18
16662,259.975
16663,269.455
16664,263.982
16665,231.082
16666,235.425
16667,225.722
16668,233.64
16669,218.822
16670,208.355
16671,178.202
16672,156.785
16673,176.502
16674,178.898
16675,171.23
16676,170.28
16677,191.24
16678,199.15
16679,222.39
16680,222.782
16681,232.565
16682,231.508
16683,261.473
16684,255.6
16685,259.452
16686,273.528
16687,251.845
16688,213.175
16689,209.65
16690,256.142
16691,208.595
16692,191.695
16693,223.302
16694,183.442
16695,170.045
16696,173.692
16697,162.78
16698,144.672
16699,176.63
16700,181.442
16701,160.388
16702,181.2
16703,195.905
16704,202.465
16705,163.668
16706,166.262
16707,198.582
16708,154.188
16709,125.712
16710,166.922
16711,169.025
16712,153.718
16713,121.692
16714,86.1
16715,43.618
16716,28.988
16717,43.072
16718,29.648
16719,30.818
16720,49.665
16721,63.328
16722,86.32
16723,86.292
16724,95.702
16725,115.888
16726,129.83
16727,147.925
16728,156.145
16729,144.31
16730,188.86
16731,189.825
16732,182.385
16733,189.77
16734,207.535
16735,202.17
16736,194.822
16737,180.81
16738,140.58
16739,141.87
16740,136.995
16741,161.762
16742,180.672
16743,182.585
16744,174.538
16745,177.895
16746,198.13
16747,230.19
16748,210.54
16749,201.992
16750,189.358
16751,185.048
16752,205.075
16753,186.545
16754,193.165
16755,193.188
16756,222.03
16757,283.878
16758,326.75
16759,292.31
16760,249.932
16761,278.95
16762,276.585
16763,246.35
16764,241.858
16765,238.515
16766,236.51
16767,203.648
16768,200.802
16769,215.072
16770,220.015
16771,237.972
16772,290.948
16773,274.218
16774,206.395
16775,167.27
16776,156.285
16777,197.245
16778,200.242
16779,188.928
16780,200.122
16781,202.792
16782,249.03
16783,253.265
16784,276.108
16785,318.538
16786,258.785
16787,222.775
16788,166.263
16789,205.082
16790,193.452
16791,155.975
16792,197.04
16793,173.378
16794,193.702
16795,266.728
16796,260.293
16797,241.58
16798,236.062
16799,210.288
16800,248.105
16801,244.075
16802,286.302
16803,265.015
16804,245.855
16805,210.262
16806,207.67
16807,169.258
16808,141.445
16809,153.545
16810,156.558
16811,155.688
16812,191.19
16813,141.288
16814,130.548
16815,95.695
16816,88.485
16817,84.91
16818,86.892
16819,97.832
16820,122.512
16821,140.53
16822,172.588
16823,201.945
16824,182.578
16825,131.062
16826,148.672
16827,136.825
16828,138.36
16829,132.172
16830,174.71
16831,157.375
16832,167.455
16833,185.622
16834,164.24
16835,128.905
16836,123.122
16837,96.655
16838,79.05
16839,72.218
16840,109.588
16841,106.938
16842,100.362
16843,113.08
16844,152.698
16845,142.272
16846,188.805
16847,207.398
16848,174.378
16849,153.055
16850,149.798
16851,147.12
16852,148.648
16853,186.238
16854,170.86
16855,135.825
16856,133.66
16857,132.228
16858,123.448
16859,94.358
16860,122.088
16861,158.95
16862,142.545
16863,122.7
16864,110.305
16865,100.552
16866,612.285
16867,130.398
16868,137.362
16869,137.608
16870,168.355
16871,187.99
16872,157.53
16873,150.452
16874,137.182
16875,126.772
16876,122.248
16877,138.872
16878,163.582
16879,172.172
16880,193.122
16881,239.77
16882,219.342
16883,209.065
16884,94.862
16885,66.715
16886,87.132
16887,58.28
16888,59.048
16889,66.308
16890,78.655
16891,108.202
16892,123.625
16893,142.755
16894,150.66
16895,151.875
16896,138.975
16897,157.972
16898,174.752
16899,154.228
16900,150.958
16901,160.825
16902,182.218
16903,161.448
16904,142.305
16905,134.18
16906,120.928
16907,115.725
16908,108.238
16909,99.642
16910,81.092
16911,52.962
16912,50.97
16913,54.94
16914,73.548
16915,81.332
16916,106.148
16917,149.742
16918,146.698
16919,152.13
16920,183.24
16921,160.288
16922,134.53
16923,114.77
16924,132.058
16925,139.108
16926,161.75
16927,142.888
16928,150.048
16929,174.662
16930,179.865
16931,133.188
16932,148.642
16933,144.888
16934,129.15
16935,98.908
16936,81.355
16937,80.67
16938,95.692
16939,92.365
16940,109.815
16941,107.268
16942,123.54
16943,161.758
16944,168.16
16945,158.562
16946,161.352
16947,153.022
16948,130.355
16949,127.215
16950,142.017
16951,122.242
16952,108.075
16953,114.11
16954,152.575
16955,133.378
16956,107.332
16957,95.178
16958,91.59
16959,98.002
16960,84.455
16961,83.518
16962,91.522
16963,119.34
16964,162.438
16965,178.712
16966,199.078
16967,226.445
16968,204.075
16969,187.975
16970,153.878
16971,148.49
16972,134.44
16973,155.017
16974,154.045
16975,140.8
16976,135.902
16977,136.02
16978,134.078
16979,141.608
16980,122.875
16981,108.122
16982,94.242
16983,66.33
16984,77.295
16985,85.14
16986,105.445
16987,124.78
16988,155.51
16989,176.675
16990,165.832
16991,194.8
16992,190.32
16993,188.718
16994,172.695
16995,179.325
16996,141.245
16997,153.988
16998,142.552
16999,126.302
17000,113.078
17001,113.898
17002,118.662
17003,119.762
17004,144.335
17005,121.998
17006,119.535
17007,112.968
17008,105.948
17009,100.102
17010,98.402
17011,118.475
17012,142.412
17013,166.125
17014,190.1
17015,227.525
17016,221.425
17017,199.86
17018,213.622
17019,235.762
17020,255.432
17021,226.385
17022,208.42
17023,184.068
17024,200.265
17025,191.552
17026,195.225
17027,161.062
17028,157.48
17029,104.825
17030,90.782
17031,71.292
17032,62.71
17033,73.868
17034,89.575
17035,97.268
17036,146.942
17037,181.79
17038,181.89
17039,159.24
17040,214.08
17041,211.85
17042,182.602
17043,161.565
17044,166.092
17045,198.728
17046,235.35
17047,219.722
17048,227.278
17049,188.862
17050,143.68
17051,179.592
17052,121.432
17053,96.088
17054,105.23
17055,87.952
17056,85.148
17057,103.48
17058,132.21
17059,146.528
17060,163.128
17061,187.442
17062,267.935
17063,246.665
17064,204.04
17065,208.82
17066,244.41
17067,244.455
17068,248.57
17069,250.305
17070,271.335
17071,225.155
17072,230.865
17073,236.62
17074,234.335
17075,205.218
17076,145.612
17077,112.148
17078,112.118
17079,67.47
17080,61.818
17081,86.902
17082,125.072
17083,210.665
17084,218.668
17085,186.888
17086,220.058
17087,220.625
17088,246.44
17089,238.72
17090,261.418
17091,227.275
17092,233.665
17093,195.098
17094,188.855
17095,165.562
17096,157.085
17097,147.47
17098,135.655
17099,106.408
17100,95.85
17101,97.025
17102,70.322
17103,55.952
17104,58.378
17105,67.995
17106,82.068
17107,114.072
17108,154.15
17109,169.108
17110,199.88
17111,206.538
17112,211.832
17113,209.64
17114,216.718
17115,272.06
17116,213.778
17117,195.48
17118,230.29
17119,218.555
17120,195.502
17121,165.23
17122,209.828
17123,175.99
17124,146.442
17125,120.105
17126,81.285
17127,76.005
17128,61.008
17129,78.165
17130,102.098
17131,134.81
17132,160.758
17133,187.132
17134,198.635
17135,249.748
17136,241.538
17137,225.28
17138,253.46
17139,263.158
17140,254.995
17141,246.052
17142,266.05
17143,246.288
17144,242.67
17145,256.99
17146,306.84
17147,181.378
17148,104.458
17149,74.122
17150,67.652
17151,58.362
17152,54.998
17153,63.085
17154,96.978
17155,152.04
17156,168.452
17157,212.228
17158,197.49
17159,262.52
17160,243.112
17161,206.822
17162,200.178
17163,208.702
17164,245.94
17165,230.638
17166,240.428
17167,242.032
17168,233.035
17169,252.67
17170,240.065
17171,125.49
17172,130.318
17173,117.688
17174,102.155
17175,94.678
17176,89.667
17177,128.538
17178,184.862
17179,181.748
17180,213.338
17181,235.57
17182,255.092
17183,243.41
17184,216.565
17185,204.698
17186,228.76
17187,188.602
17188,165.255
17189,160.385
17190,167.695
17191,161.22
17192,159.275
17193,162.983
17194,170.928
17195,169.32
17196,116.37
17197,116.63
17198,157.635
17199,97.242
17200,82.16
17201,71.988
17202,90.425
17203,118.44
17204,132.865
17205,134.84
17206,134.575
17207,118.555
17208,108.748
17209,101.578
17210,127.158
17211,134.625
17212,133.785
17213,122.56
17214,121.922
17215,110.81
17216,107.648
17217,106.255
17218,122.99
17219,106.865
17220,82.102
17221,71.378
17222,69.85
17223,48.183
17224,60.355
17225,66.57
17226,77.158
17227,78.145
17228,94.622
17229,105.68
17230,111.748
17231,115.0
17232,106.72
17233,121.405
17234,154.562
17235,134.08
17236,106.17
17237,92.285
17238,107.805
17239,100.542
17240,103.902
17241,93.78
17242,112.842
17243,113.958
17244,105.86
17245,103.405
17246,81.345
17247,100.085
17248,88.138
17249,91.588
17250,97.358
17251,109.882
17252,121.025
17253,135.875
17254,131.805
17255,127.612
17256,173.055
17257,173.09
17258,187.532
17259,194.115
17260,196.482
17261,192.12
17262,235.49
17263,208.318
17264,166.712
17265,154.118
17266,170.37
17267,201.955
17268,166.54
17269,136.085
17270,139.13
17271,98.785
17272,104.345
17273,110.602
17274,147.27
17275,197.745
17276,256.793
17277,246.858
17278,289.648
17279,271.578
17280,237.992
17281,213.588
17282,228.59
17283,277.015
